dataset,series,K,L,scope,origin_start,N,phase,ambiguous_labels,previous_status,geometry_status,essential_cover_count
household,household,180,5,origin_week,373356,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,383436,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,393516,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,403596,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,413676,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,423756,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,433836,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,443916,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,453996,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,464076,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,474156,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,484236,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,494316,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,504396,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,514476,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,524556,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,534636,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,544716,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,554796,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,564876,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,574956,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,585036,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,595116,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,605196,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,615276,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,625356,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,635436,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,645516,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,655596,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,665676,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,675756,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,685836,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,695916,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,705996,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,716076,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,726156,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,736236,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,746316,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,756396,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,766476,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,776556,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,786636,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,796716,10080,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
household,household,180,5,origin_week,806796,2701,AP1,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,annual,17520,8761,AP2,149,UNRESOLVED_BUDGET,PAIRWISE_INSUFFICIENT,90
beijing,Aotizhongxin,24,3,origin_week,17520,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,17688,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,17856,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,18024,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,18192,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,18360,168,AP2,21,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,18528,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,18696,168,AP2,6,UNRESOLVED_BUDGET,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,18864,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,19032,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,19200,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,19368,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,19536,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,19704,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,19872,168,AP2,38,UNRESOLVED_BUDGET,PAIRWISE_INSUFFICIENT,36
beijing,Aotizhongxin,24,3,origin_week,20040,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,20208,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,20376,168,AP2,2,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,20544,168,AP2,3,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,20712,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,20880,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,21048,168,AP2,17,UNRESOLVED_BUDGET,PAIRWISE_INSUFFICIENT,15
beijing,Aotizhongxin,24,3,origin_week,21216,168,AP2,42,UNRESOLVED_BUDGET,PAIRWISE_INSUFFICIENT,37
beijing,Aotizhongxin,24,3,origin_week,21384,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,21552,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,21720,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,21888,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,22056,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,22224,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,22392,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,22560,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,22728,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,22896,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,23064,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,23232,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,23400,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,23568,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,23736,168,AP2,1,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,23904,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,24072,168,AP2,5,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,24240,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,24408,168,AP2,3,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,24576,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,24744,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,24912,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,25080,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,25248,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,25416,168,AP2,11,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,25584,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,25752,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,25920,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,26088,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,24,3,origin_week,26256,25,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,annual,17520,8713,AP2,76,UNRESOLVED_BUDGET,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,17520,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,17688,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,17856,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,18024,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,18192,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,18360,168,AP2,3,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,18528,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,18696,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,18864,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,19032,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,19200,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,19368,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,19536,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,19704,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,19872,168,AP2,31,UNRESOLVED_BUDGET,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,20040,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,20208,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,20376,168,AP2,2,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,20544,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,20712,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,20880,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,21048,168,AP2,17,UNRESOLVED_BUDGET,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,21216,168,AP2,7,UNRESOLVED_BUDGET,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,21384,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,21552,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,21720,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,21888,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,22056,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,22224,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,22392,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,22560,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,22728,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,22896,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,23064,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,23232,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,23400,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,23568,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,23736,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,23904,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,24072,168,AP2,2,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,24240,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,24408,168,AP2,3,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,24576,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,24744,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,24912,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,25080,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,25248,168,AP2,10,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,25416,168,AP2,1,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,25584,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,25752,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,25920,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Aotizhongxin,72,3,origin_week,26088,145,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,annual,17520,8761,AP2,386,HIGHER_STRUCTURE,PAIRWISE_INSUFFICIENT,273
beijing,Changping,24,3,origin_week,17520,168,AP2,11,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,17688,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,17856,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,18024,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,18192,168,AP2,1,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,18360,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,18528,168,AP2,7,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,18696,168,AP2,14,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,18864,168,AP2,1,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,19032,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,19200,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,19368,168,AP2,4,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,19536,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,19704,168,AP2,48,HIGHER_STRUCTURE,PAIRWISE_INSUFFICIENT,46
beijing,Changping,24,3,origin_week,19872,168,AP2,22,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,20040,168,AP2,6,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,20208,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,20376,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,20544,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,20712,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,20880,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,21048,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,21216,168,AP2,25,HIGHER_STRUCTURE,PAIRWISE_INSUFFICIENT,21
beijing,Changping,24,3,origin_week,21384,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,21552,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,21720,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,21888,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,22056,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,22224,168,AP2,17,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,22392,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,22560,168,AP2,35,HIGHER_STRUCTURE,PAIRWISE_INSUFFICIENT,33
beijing,Changping,24,3,origin_week,22728,168,AP2,151,HIGHER_STRUCTURE,PAIRWISE_INSUFFICIENT,149
beijing,Changping,24,3,origin_week,22896,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,23064,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,23232,168,AP2,18,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,23400,168,AP2,6,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,23568,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,23736,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,23904,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,24072,168,AP2,5,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,24240,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,24408,168,AP2,14,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,24576,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,24744,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,24912,168,AP2,1,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,25080,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,25248,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,25416,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,25584,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,25752,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,25920,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,26088,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,24,3,origin_week,26256,25,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,annual,17520,8713,AP2,463,HIGHER_STRUCTURE,PAIRWISE_INSUFFICIENT,316
beijing,Changping,72,3,origin_week,17520,168,AP2,11,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,17688,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,17856,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,18024,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,18192,168,AP2,1,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,18360,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,18528,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,18696,168,AP2,14,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,18864,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,19032,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,19200,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,19368,168,AP2,4,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,19536,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,19704,168,AP2,117,HIGHER_STRUCTURE,PAIRWISE_INSUFFICIENT,84
beijing,Changping,72,3,origin_week,19872,168,AP2,6,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,20040,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,20208,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,20376,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,20544,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,20712,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,20880,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,21048,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,21216,168,AP2,18,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,21384,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,21552,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
beijing,Changping,72,3,origin_week,21720,168,AP2,0,STRUCTURALLY_EXACT,PAIRWISE_EXACT,0
