phase,dataset,series,K,L,scope,origin_start,N,comparison_id,endpoint,pairwise_pattern_feasible,pairwise_pattern_value,pairwise_reported_bound,witness_delta,absolute_pattern_DP_gap,equality_status,independent_conflict
AP2,beijing,Gucheng,72,3,origin_week,20040,168,AP2_beijing_Gucheng_K72_origin_week_20040_constant_hist_gradient_boosting,upper,True,0.021636556050534744,0.0216365560505547,0.021636556050534796,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,70;73
AP2,beijing,Gucheng,72,3,origin_week,20040,168,AP2_beijing_Gucheng_K72_origin_week_20040_logistic_hist_gradient_boosting,lower,True,-0.015414968070440349,-0.0154149680704603,-0.015414968070440344,5.204170427930421e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,70;71
AP2,beijing,Gucheng,72,3,origin_week,20040,168,AP2_beijing_Gucheng_K72_origin_week_20040_logistic_hist_gradient_boosting,upper,False,0.014316206824925586,0.0143162068249455,0.014177813345769326,0.00013839347915626035,OBJECTIVE_GAP_NUMERIC,71;72
AP2,beijing,Gucheng,72,3,origin_week,21720,168,AP2_beijing_Gucheng_K72_origin_week_21720_constant_logistic,lower,True,0.025433539752063195,0.0254335397520431,0.025433539752063247,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Gucheng,72,3,origin_week,21720,168,AP2_beijing_Gucheng_K72_origin_week_21720_constant_logistic,upper,True,0.1193527814834164,0.1193527814834364,0.11935278148341645,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Gucheng,72,3,origin_week,21720,168,AP2_beijing_Gucheng_K72_origin_week_21720_constant_hist_gradient_boosting,lower,True,0.019505490187581388,0.0195054901875613,0.019505490187581437,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,37;58
AP2,beijing,Gucheng,72,3,origin_week,21720,168,AP2_beijing_Gucheng_K72_origin_week_21720_constant_hist_gradient_boosting,upper,True,0.09922192460806119,0.0992219246080811,0.09922192460806124,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,58;37
AP2,beijing,Gucheng,72,3,origin_week,21720,168,AP2_beijing_Gucheng_K72_origin_week_21720_logistic_hist_gradient_boosting,lower,True,-0.0201308568753552,-0.0201308568753752,-0.020130856875355204,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,37;45
AP2,beijing,Gucheng,72,3,origin_week,21720,168,AP2_beijing_Gucheng_K72_origin_week_21720_logistic_hist_gradient_boosting,upper,True,-0.005928049564481809,-0.0059280495644618,-0.005928049564481807,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,45;37
AP2,beijing,Gucheng,72,3,origin_week,22056,168,AP2_beijing_Gucheng_K72_origin_week_22056_constant_logistic,lower,True,0.08700095068573514,0.0870009506857151,0.0870009506857352,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,132;134
AP2,beijing,Gucheng,72,3,origin_week,22056,168,AP2_beijing_Gucheng_K72_origin_week_22056_constant_logistic,upper,True,0.08843929198516771,0.0884392919851877,0.08843929198516776,4.163336342344337e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,134;137
AP2,beijing,Gucheng,72,3,origin_week,22056,168,AP2_beijing_Gucheng_K72_origin_week_22056_constant_hist_gradient_boosting,lower,True,0.03736836463066698,0.0373683646306469,0.03736836463066703,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Gucheng,72,3,origin_week,22056,168,AP2_beijing_Gucheng_K72_origin_week_22056_constant_hist_gradient_boosting,upper,True,0.06678283992670413,0.0667828399267241,0.06678283992670418,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Gucheng,72,3,origin_week,22056,168,AP2_beijing_Gucheng_K72_origin_week_22056_logistic_hist_gradient_boosting,lower,True,-0.04963258605506817,-0.0496325860550881,-0.049632586055068165,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Gucheng,72,3,origin_week,22056,168,AP2_beijing_Gucheng_K72_origin_week_22056_logistic_hist_gradient_boosting,upper,True,-0.02165645205846359,-0.0216564520584435,-0.02165645205846358,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,annual,17520,8761,AP2_beijing_Huairou_K24_annual_17520_constant_logistic,lower,False,0.11814697271861242,0.1181469727185924,0.11824623998051996,9.926726190753743e-05,OBJECTIVE_GAP_NUMERIC,1240;1239
AP2,beijing,Huairou,24,3,annual,17520,8761,AP2_beijing_Huairou_K24_annual_17520_constant_logistic,upper,True,0.1313629754021448,0.1313629754021648,0.13136297540214478,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1239;1240
AP2,beijing,Huairou,24,3,annual,17520,8761,AP2_beijing_Huairou_K24_annual_17520_constant_hist_gradient_boosting,lower,True,0.11987694164486884,0.1198769416448488,0.11987694164486885,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1242;1239
AP2,beijing,Huairou,24,3,annual,17520,8761,AP2_beijing_Huairou_K24_annual_17520_constant_hist_gradient_boosting,upper,True,0.1351745122604625,0.1351745122604825,0.13517451226046254,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1239;1242
AP2,beijing,Huairou,24,3,annual,17520,8761,AP2_beijing_Huairou_K24_annual_17520_logistic_hist_gradient_boosting,lower,True,-0.0002755523722001247,-0.0002755523722201,-0.00027555237220012335,1.3552527156068805e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,1245;1239
AP2,beijing,Huairou,24,3,annual,17520,8761,AP2_beijing_Huairou_K24_annual_17520_logistic_hist_gradient_boosting,upper,True,0.005782040023861678,0.0057820400238816,0.005782040023861678,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,1239;1245
AP2,beijing,Huairou,24,3,origin_week,18696,168,AP2_beijing_Huairou_K24_origin_week_18696_constant_logistic,lower,False,-0.13789914663596803,-0.1378991466359881,-0.13272247710280208,0.005176669533165951,OBJECTIVE_GAP_NUMERIC,64;63
AP2,beijing,Huairou,24,3,origin_week,18696,168,AP2_beijing_Huairou_K24_origin_week_18696_constant_logistic,upper,True,0.00979198868842893,0.0097919886884489,0.009791988688428933,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,63;64
AP2,beijing,Huairou,24,3,origin_week,18696,168,AP2_beijing_Huairou_K24_origin_week_18696_constant_hist_gradient_boosting,lower,True,-0.1139399406407939,-0.1139399406408138,-0.11393994064079387,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,66;63
AP2,beijing,Huairou,24,3,origin_week,18696,168,AP2_beijing_Huairou_K24_origin_week_18696_constant_hist_gradient_boosting,upper,True,0.04201767801992208,0.0420176780199421,0.04201767801992208,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,63;66
AP2,beijing,Huairou,24,3,origin_week,18696,168,AP2_beijing_Huairou_K24_origin_week_18696_logistic_hist_gradient_boosting,lower,True,-0.004922111226092091,-0.004922111226112,-0.004922111226092092,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,69;63
AP2,beijing,Huairou,24,3,origin_week,18696,168,AP2_beijing_Huairou_K24_origin_week_18696_logistic_hist_gradient_boosting,upper,True,0.05945601098437609,0.0594560109843961,0.05945601098437609,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,63;69
AP2,beijing,Huairou,24,3,origin_week,18864,168,AP2_beijing_Huairou_K24_origin_week_18864_constant_logistic,lower,True,-0.0055675766365477644,-0.0055675766365677,-0.0055675766365477575,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,18864,168,AP2_beijing_Huairou_K24_origin_week_18864_constant_logistic,upper,True,0.017480194188994217,0.0174801941890142,0.017480194188994224,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,18864,168,AP2_beijing_Huairou_K24_origin_week_18864_constant_hist_gradient_boosting,lower,True,0.004829102227909855,0.0048291022278898,0.004829102227909859,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,18864,168,AP2_beijing_Huairou_K24_origin_week_18864_constant_hist_gradient_boosting,upper,True,0.025860159967898446,0.0258601599679184,0.02586015996789845,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,18864,168,AP2_beijing_Huairou_K24_origin_week_18864_logistic_hist_gradient_boosting,lower,True,0.008379965778904234,0.0083799657788842,0.008379965778904227,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,18864,168,AP2_beijing_Huairou_K24_origin_week_18864_logistic_hist_gradient_boosting,upper,True,0.010396678864457623,0.0103966788644776,0.010396678864457616,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,19872,168,AP2_beijing_Huairou_K24_origin_week_19872_constant_logistic,lower,True,0.22302076544796068,0.2230207654479406,0.22302076544796068,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,19872,168,AP2_beijing_Huairou_K24_origin_week_19872_constant_logistic,upper,True,0.33321094486798714,0.3332109448680071,0.33321094486798714,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,19872,168,AP2_beijing_Huairou_K24_origin_week_19872_constant_hist_gradient_boosting,lower,True,0.15150739914042266,0.1515073991404026,0.1515073991404227,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,19872,168,AP2_beijing_Huairou_K24_origin_week_19872_constant_hist_gradient_boosting,upper,True,0.3012286197268106,0.3012286197268305,0.3012286197268106,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,19872,168,AP2_beijing_Huairou_K24_origin_week_19872_logistic_hist_gradient_boosting,lower,True,-0.07151336630753802,-0.071513366307558,-0.07151336630753802,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,19872,168,AP2_beijing_Huairou_K24_origin_week_19872_logistic_hist_gradient_boosting,upper,True,-0.03198232514117654,-0.0319823251411565,-0.03198232514117655,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,20040,168,AP2_beijing_Huairou_K24_origin_week_20040_constant_logistic,lower,True,0.15459634926180743,0.1545963492617874,0.15459634926180743,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,69;67
AP2,beijing,Huairou,24,3,origin_week,20040,168,AP2_beijing_Huairou_K24_origin_week_20040_constant_logistic,upper,True,0.20772720541577044,0.2077272054157904,0.20772720541577047,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,67;69
AP2,beijing,Huairou,24,3,origin_week,20040,168,AP2_beijing_Huairou_K24_origin_week_20040_constant_hist_gradient_boosting,lower,True,0.19704482593319772,0.1970448259331777,0.19704482593319775,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,70;67
AP2,beijing,Huairou,24,3,origin_week,20040,168,AP2_beijing_Huairou_K24_origin_week_20040_constant_hist_gradient_boosting,upper,True,0.24539334426437998,0.2453933442644,0.24539334426438,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,67;70
AP2,beijing,Huairou,24,3,origin_week,20040,168,AP2_beijing_Huairou_K24_origin_week_20040_logistic_hist_gradient_boosting,lower,True,0.03766613884860953,0.0376661388485895,0.03766613884860953,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,75;67
AP2,beijing,Huairou,24,3,origin_week,20040,168,AP2_beijing_Huairou_K24_origin_week_20040_logistic_hist_gradient_boosting,upper,True,0.042448476671390324,0.0424484766714103,0.042448476671390324,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,67;75
AP2,beijing,Huairou,24,3,origin_week,21216,168,AP2_beijing_Huairou_K24_origin_week_21216_constant_logistic,lower,True,0.0535798166948225,0.0535798166948025,0.053579816694822514,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,21216,168,AP2_beijing_Huairou_K24_origin_week_21216_constant_logistic,upper,True,0.08890485987219296,0.0889048598722129,0.08890485987219297,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,21216,168,AP2_beijing_Huairou_K24_origin_week_21216_constant_hist_gradient_boosting,lower,True,0.046214217023191125,0.0462142170231711,0.04621421702319114,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,21216,168,AP2_beijing_Huairou_K24_origin_week_21216_constant_hist_gradient_boosting,upper,True,0.09227149458920494,0.0922714945892249,0.09227149458920496,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,21216,168,AP2_beijing_Huairou_K24_origin_week_21216_logistic_hist_gradient_boosting,lower,True,-0.007365599671631377,-0.0073655996716513,-0.007365599671631373,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,21216,168,AP2_beijing_Huairou_K24_origin_week_21216_logistic_hist_gradient_boosting,upper,True,0.003366634717011982,0.0033666347170319,0.003366634717011985,2.6020852139652106e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,22392,168,AP2_beijing_Huairou_K24_origin_week_22392_constant_logistic,lower,True,0.057259404562083074,0.057259404562063,0.05725940456208308,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,22392,168,AP2_beijing_Huairou_K24_origin_week_22392_constant_logistic,upper,True,0.06846393510004595,0.0684639351000659,0.06846393510004595,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,22392,168,AP2_beijing_Huairou_K24_origin_week_22392_constant_hist_gradient_boosting,lower,True,0.06057427679977531,0.0605742767997553,0.06057427679977532,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,22392,168,AP2_beijing_Huairou_K24_origin_week_22392_constant_hist_gradient_boosting,upper,True,0.07063161027191946,0.0706316102719394,0.07063161027191947,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,22392,168,AP2_beijing_Huairou_K24_origin_week_22392_logistic_hist_gradient_boosting,lower,True,0.0021676751718735223,0.0021676751718535,0.002167675171873521,1.3010426069826053e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,22392,168,AP2_beijing_Huairou_K24_origin_week_22392_logistic_hist_gradient_boosting,upper,True,0.0033148722376922374,0.0033148722377122,0.003314872237692236,1.3010426069826053e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,22728,168,AP2_beijing_Huairou_K24_origin_week_22728_constant_logistic,lower,True,0.10768314661070966,0.1076831466106896,0.10768314661070967,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,94;92
AP2,beijing,Huairou,24,3,origin_week,22728,168,AP2_beijing_Huairou_K24_origin_week_22728_constant_logistic,upper,True,0.14900754755227416,0.1490075475522941,0.14900754755227413,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,93;94
AP2,beijing,Huairou,24,3,origin_week,22728,168,AP2_beijing_Huairou_K24_origin_week_22728_constant_hist_gradient_boosting,lower,True,0.10602467696001887,0.1060246769599988,0.10602467696001888,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,96;92
AP2,beijing,Huairou,24,3,origin_week,22728,168,AP2_beijing_Huairou_K24_origin_week_22728_constant_hist_gradient_boosting,upper,True,0.12450062788371338,0.1245006278837333,0.12450062788371341,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,93;96
AP2,beijing,Huairou,24,3,origin_week,22728,168,AP2_beijing_Huairou_K24_origin_week_22728_logistic_hist_gradient_boosting,lower,True,-0.024506919668560747,-0.0245069196685807,-0.02450691966856074,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,93;94
AP2,beijing,Huairou,24,3,origin_week,22728,168,AP2_beijing_Huairou_K24_origin_week_22728_logistic_hist_gradient_boosting,upper,True,-0.0014014912197095847,-0.0014014912196895,-0.0014014912197095834,1.3010426069826053e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,94;92
AP2,beijing,Huairou,24,3,origin_week,23232,168,AP2_beijing_Huairou_K24_origin_week_23232_constant_logistic,lower,True,0.24427706195235807,0.244277061952338,0.2442770619523581,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23232,168,AP2_beijing_Huairou_K24_origin_week_23232_constant_logistic,upper,True,0.2951603688330432,0.2951603688330632,0.2951603688330432,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23232,168,AP2_beijing_Huairou_K24_origin_week_23232_constant_hist_gradient_boosting,lower,True,0.2094582527662317,0.2094582527662117,0.2094582527662317,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23232,168,AP2_beijing_Huairou_K24_origin_week_23232_constant_hist_gradient_boosting,upper,True,0.29078161062462077,0.2907816106246407,0.29078161062462077,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23232,168,AP2_beijing_Huairou_K24_origin_week_23232_logistic_hist_gradient_boosting,lower,True,-0.0348188091861264,-0.0348188091861464,-0.0348188091861264,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,150;165
AP2,beijing,Huairou,24,3,origin_week,23232,168,AP2_beijing_Huairou_K24_origin_week_23232_logistic_hist_gradient_boosting,upper,True,-0.004378758208422421,-0.0043787582084024,-0.004378758208422424,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,165;152
AP2,beijing,Huairou,24,3,origin_week,23736,168,AP2_beijing_Huairou_K24_origin_week_23736_constant_logistic,lower,True,-0.055456794591089174,-0.0554567945911091,-0.05545679459108917,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23736,168,AP2_beijing_Huairou_K24_origin_week_23736_constant_logistic,upper,True,-0.055106558235171244,-0.0551065582351512,-0.05510655823517124,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23736,168,AP2_beijing_Huairou_K24_origin_week_23736_constant_hist_gradient_boosting,lower,True,0.015071504208737338,0.0150715042087173,0.015071504208737348,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23736,168,AP2_beijing_Huairou_K24_origin_week_23736_constant_hist_gradient_boosting,upper,True,0.016182853927284087,0.016182853927304,0.0161828539272841,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23736,168,AP2_beijing_Huairou_K24_origin_week_23736_logistic_hist_gradient_boosting,lower,True,0.07017806244390859,0.0701780624438885,0.07017806244390858,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,23736,168,AP2_beijing_Huairou_K24_origin_week_23736_logistic_hist_gradient_boosting,upper,True,0.07163964851837326,0.0716396485183932,0.07163964851837328,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24072,168,AP2_beijing_Huairou_K24_origin_week_24072_constant_logistic,lower,True,0.11289488957695169,0.1128948895769317,0.11289488957695172,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24072,168,AP2_beijing_Huairou_K24_origin_week_24072_constant_logistic,upper,True,0.12461309442500011,0.1246130944250201,0.12461309442500014,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24072,168,AP2_beijing_Huairou_K24_origin_week_24072_constant_hist_gradient_boosting,lower,True,0.2228841866296318,0.2228841866296118,0.2228841866296318,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24072,168,AP2_beijing_Huairou_K24_origin_week_24072_constant_hist_gradient_boosting,upper,True,0.22816054908035993,0.2281605490803798,0.2281605490803599,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24072,168,AP2_beijing_Huairou_K24_origin_week_24072_logistic_hist_gradient_boosting,lower,True,0.10354745465535975,0.1035474546553397,0.10354745465535976,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24072,168,AP2_beijing_Huairou_K24_origin_week_24072_logistic_hist_gradient_boosting,upper,True,0.10998929705268007,0.1099892970527,0.10998929705268007,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24408,168,AP2_beijing_Huairou_K24_origin_week_24408_constant_logistic,lower,True,-0.001254041287245095,-0.001254041287265,-0.001254041287245089,5.854691731421724e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24408,168,AP2_beijing_Huairou_K24_origin_week_24408_constant_logistic,upper,True,0.10579758460313583,0.1057975846031558,0.10579758460313585,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24408,168,AP2_beijing_Huairou_K24_origin_week_24408_constant_hist_gradient_boosting,lower,True,0.01116781980112631,0.0111678198011063,0.011167819801126319,8.673617379884035e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24408,168,AP2_beijing_Huairou_K24_origin_week_24408_constant_hist_gradient_boosting,upper,True,0.08053412827461776,0.0805341282746377,0.08053412827461776,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24408,168,AP2_beijing_Huairou_K24_origin_week_24408_logistic_hist_gradient_boosting,lower,True,-0.02526345632851809,-0.025263456328538,-0.02526345632851809,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24408,168,AP2_beijing_Huairou_K24_origin_week_24408_logistic_hist_gradient_boosting,upper,True,0.01242186108837141,0.0124218610883914,0.012421861088371408,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24744,168,AP2_beijing_Huairou_K24_origin_week_24744_constant_logistic,lower,True,-0.05308455233332608,-0.053084552333346,-0.05308455233332608,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24744,168,AP2_beijing_Huairou_K24_origin_week_24744_constant_logistic,upper,True,-0.03415495748090206,-0.034154957480882,-0.034154957480902054,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24744,168,AP2_beijing_Huairou_K24_origin_week_24744_constant_hist_gradient_boosting,lower,True,-0.16084914369133152,-0.1608491436913515,-0.16084914369133152,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24744,168,AP2_beijing_Huairou_K24_origin_week_24744_constant_hist_gradient_boosting,upper,True,-0.1275312261967877,-0.1275312261967676,-0.12753122619678767,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24744,168,AP2_beijing_Huairou_K24_origin_week_24744_logistic_hist_gradient_boosting,lower,True,-0.10776459135800544,-0.1077645913580254,-0.10776459135800544,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,24744,168,AP2_beijing_Huairou_K24_origin_week_24744_logistic_hist_gradient_boosting,upper,True,-0.09337626871588564,-0.0933762687158656,-0.09337626871588563,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Huairou,24,3,origin_week,26088,168,AP2_beijing_Huairou_K24_origin_week_26088_constant_logistic,lower,True,0.057016674207134965,0.0570166742071149,0.05701667420713496,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,81;85
AP2,beijing,Huairou,24,3,origin_week,26088,168,AP2_beijing_Huairou_K24_origin_week_26088_constant_logistic,upper,True,0.13536859560853723,0.1353685956085572,0.13536859560853723,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,85;83
AP2,beijing,Huairou,24,3,origin_week,26088,168,AP2_beijing_Huairou_K24_origin_week_26088_constant_hist_gradient_boosting,lower,True,0.042158765630081745,0.0421587656300617,0.04215876563008176,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,110;113
AP2,beijing,Huairou,24,3,origin_week,26088,168,AP2_beijing_Huairou_K24_origin_week_26088_constant_hist_gradient_boosting,upper,True,0.19986458856387573,0.1998645885638957,0.19986458856387573,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,113;112
AP2,beijing,Huairou,24,3,origin_week,26088,168,AP2_beijing_Huairou_K24_origin_week_26088_logistic_hist_gradient_boosting,lower,True,-0.015290045382789967,-0.0152900453828099,-0.015290045382789965,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,110;114
AP2,beijing,Huairou,24,3,origin_week,26088,168,AP2_beijing_Huairou_K24_origin_week_26088_logistic_hist_gradient_boosting,upper,True,0.06449599295533852,0.0644959929553585,0.0644959929553385,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,114;112
AP2,beijing,Huairou,72,3,annual,17520,8713,AP2_beijing_Huairou_K72_annual_17520_constant_logistic,lower,False,0.03885700932898401,0.038857009328964,0.03888340089746211,2.6391568478098537e-05,OBJECTIVE_GAP_NUMERIC,2588;2587
AP2,beijing,Huairou,72,3,annual,17520,8713,AP2_beijing_Huairou_K72_annual_17520_constant_logistic,upper,True,0.043127689107093255,0.0431276891071132,0.0431276891070933,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1237;1240
AP2,beijing,Huairou,72,3,annual,17520,8713,AP2_beijing_Huairou_K72_annual_17520_constant_hist_gradient_boosting,lower,False,0.015896385655854908,0.0158963856558349,0.015938215304641085,4.182964878617773e-05,OBJECTIVE_GAP_NUMERIC,1242;1240
AP2,beijing,Huairou,72,3,annual,17520,8713,AP2_beijing_Huairou_K72_annual_17520_constant_hist_gradient_boosting,upper,True,0.02179093593599086,0.0217909359360108,0.021790935935990904,4.5102810375396984e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1237;1242
